book_id,title,author,publisher,creation_date,pub_date,item_type,location_code,material_type,barcode,publication_place,language,descripton,loans
4991,Muharrire Hanım : Halide Edip Adıvar'ın gazete ve dergi yazıları 1897-1925 /,"Adıvar, Halide Edib, 1885-1964, author.",Arı Sanat Yayınevi,2020-12-17T14:34:46Z,2019.,Book - Physical,GEN,Book,31175038606086,İstanbul :,tur,NA,1
4992,Plato and the mythic tradition in political thought /,"Keum, Tae-Yeoun, 1986- author.",The Belknap Press of Harvard University Press,2021-01-14T23:14:08Z,2020.,Book - Physical,GEN,Book,31175038619576,"Cambridge, Massachusetts :",eng,NA,1
4993,Introducing the medieval ass /,"Smithies, Kathryn L., author.",University of Wales Press,2021-01-13T23:04:57Z,2020.,Book - Physical,GEN,Book,31175038619527,Cardiff :,eng,NA,1
4994,Osmanlı nüfus defterlerinde Ankara /,NA,Ankara Büyükşehir Belediye Başkanlığı,2021-01-19T13:55:10Z,2016.,Book - Physical,GEN,Book,31175038612852,Ankara :,tur,v.1,1
4995,"Pierre Hadot : l'enseignement des antiques, l'enseignement des modernes /",NA,Éditions Rue d'Ulm,2021-01-19T13:30:51Z,[2010],Book - Physical,GEN,Book,31175038630284,Paris :,fre,NA,1
4996,Aesthetic and performative dimensions of Alevi cultural heritage /,NA,Ergon Verlag in Kommission,2021-01-28T09:26:30Z,2020.,Book - Physical,GEN,Book,31175038615335,Baden-Baden :,eng,NA,1
4997,Fugue in the sixteenth century /,"Walker, Paul, 1953- author.",Oxford University Press,2021-01-28T09:26:03Z,2021.,Book - Physical,GEN,Book,31175038621309,"New York, NY :",eng,NA,1
4998,Aristotle's De Motu Animalium : symposium Aristotelicum /,"Symposium Aristotelicum Munich, Germany) 2011 : (19th :",Oxford University Press,2021-01-28T09:26:03Z,2020.,Book - Physical,GEN,Book,31175038614627,"Oxford, United Kingdom :",eng,NA,1
4999,Osmanlı nüfus defterlerinde Ankara /,NA,Ankara Büyükşehir Belediye Başkanlığı,2021-01-19T13:55:10Z,2016.,Book - Physical,GEN,Book,31175038835297,Ankara :,tur,v.5,1
5000,Osmanlı nüfus defterlerinde Ankara /,NA,Ankara Büyükşehir Belediye Başkanlığı,2021-01-19T13:55:10Z,2016.,Book - Physical,GEN,Book,31175038835289,Ankara :,tur,v.4,1
5001,Osmanlı nüfus defterlerinde Ankara /,NA,Ankara Büyükşehir Belediye Başkanlığı,2021-01-19T13:55:10Z,2016.,Book - Physical,GEN,Book,31175038835271,Ankara :,tur,v.3,1
5002,Osmanlı nüfus defterlerinde Ankara /,NA,Ankara Büyükşehir Belediye Başkanlığı,2021-01-19T13:55:10Z,2016.,Book - Physical,GEN,Book,31175038835263,Ankara :,tur,v.2,1
5003,Gian Vittorio Rossi's Eudemiae libri decem : edited and translated with an introduction and notes /,"Erythraeus, Janus Nicius, 1577-1647, author.",Narr Francke Attempto,2021-01-28T14:36:17Z,[2021],Book - Physical,GEN,Book,31175038628403,Tübingen :,lat,NA,1
5004,Representing Russia's Orient : from ethnography to art song /,"Issiyeva, Adalyat, author.",Oxford University Press,2021-01-28T09:26:01Z,[2021],Book - Physical,GEN,Book,31175038616077,"New York, NY :",eng,NA,1
5005,Picturing Russia's men : masculinity and modernity in nineteenth-century painting /,"Leigh, Allison, 1983- author.",Bloomsbury Visual Arts,2021-02-02T09:34:01Z,2020.,Book - Physical,GEN,Book,31175038618131,London ; New York :,eng,NA,1
5006,Making Hong Kong China : the rollback of human rights and the rule of law /,"Davis, Michael C., 1949- author.",Published by the Association for Asian Studies,2021-02-02T09:34:02Z,[2020],Book - Physical,GEN,Book,31175038618339,Ann Arbor :,eng,NA,1
5007,Being a slave : histories and legacies of European slavery in the Indian Ocean /,NA,Leiden University Press,2021-02-08T08:28:04Z,[2020],Book - Physical,GEN,Book,31175038624618,[Leiden] :,eng,NA,1
5008,Poetry and listening : the noise of lyric /,"Skoulding, Zoë, author.",Liverpool University Press,2021-02-08T08:28:05Z,2020.,Book - Physical,GEN,Book,31175038624428,Liverpool :,eng,NA,1
5009,Shakespeare against apartheid /,"Orkin, Martin.",Ad Donker,2021-01-06T09:45:05Z,1987.,Book - Physical,GEN,Book,31175038621069,Craighall [South Africa] :,eng,NA,1
5010,"Pelevin and unfreedom : poetics, politics, metaphysics /","Khagi, Sofya, author.",Northwestern University Press,2021-02-11T10:44:10Z,2021.,Book - Physical,GEN,Book,31175038625292,"Evanston, Illinois :",eng,NA,1
5011,Lebenswelt Ghetto : Alltag und soziales Umfeld während der nationalsozialistischen Verfolgung /,NA,Harrassowitz Verlag,2021-02-16T12:08:16Z,2013.,Book - Physical,GEN,Book,31175038682269,Wiesbaden :,ger,NA,1
5012,Sénèque : direction spirituelle et pratique de la philosophie /,"Hadot, Ilsetraut, author.",Librairie Philosophique J Vrin,2021-02-16T11:50:40Z,©2014,Book - Physical,GEN,Book,31175038628825,[Paris] :,fre,NA,1
5013,"A brief history of artificial intelligence : what it is, where we are, and where we are going /","Wooldridge, Michael J., 1966- author.",Flatiron Books,2021-02-23T14:03:49Z,2021.,Book - Physical,GEN,Book,31175038633049,New York :,eng,NA,1
5014,Operative mapping : maps as design tools /,"Paez, Roger, author.",ELISAVA; Actar Publishers,2021-02-25T10:57:48Z,2019.,Book - Physical,GEN,Book,31175038625490,New York : [Barcelona] :,eng,NA,1
5015,Moebius anthropology : essays on the forming of form /,"Handelman, Don, author.",Berghahn Books,2021-03-11T18:06:57Z,2021.,Book - Physical,GEN,Book,31175038627744,New York :,eng,NA,1
5016,Waking up : a guide to spirituality without religion /,"Harris, Sam, 1967- author.",Simon & Schuster,2021-03-02T14:19:20Z,2014.,Book - Physical,GEN,Book,31175038644020,New York :,eng,NA,1
5017,"10% happier : How I tamed the voice in my head, reduced stress without losing my edge, and found self-help that actually works - a true story /","Harris, Dan, 1971- author.",Dey St an imprint of William Morrow,2021-03-02T14:07:20Z,2019.,Book - Physical,GEN,Book,31175038627736,"New York, NY :",eng,NA,1
5018,The scientific counter-revolution : the Jesuits and the invention of modern science /,"Gorman, Michael John, author.",Bloomsbury Academic,2021-03-02T08:34:43Z,2020.,Book - Physical,GEN,Book,31175038626571,"London, United kingdom :",eng,NA,1
5019,"The new politics of the handmade : craft, art and design /",NA,Bloomsbury Visual Arts,2021-03-05T09:16:24Z,2021.,Book - Physical,GEN,Book,31175038633981,London ; New York :,eng,NA,1
5020,The dating divide : race and desire in the era of online romance /,"Curington, Celeste Vaughan, 1988- author.",University of California Press,2021-03-05T09:16:23Z,[2021],Book - Physical,GEN,Book,31175038633890,"Oakland, California :",eng,NA,1
5021,Tierärztliche Praxis.,NA,Thieme; Schattauer,2016-08-03T04:30:30Z,©1997-,Journal - Physical,PER,Journal,UCD274880,Stuttgart ; New York :,ger,v.49:no.2(2021),1
5022,Osmanlı Devletinin saray teşkilâtı /,"Uzunçarşılı, İsmail Hakkı, 1889-1977.",Türk Tarih Kurumu Basımevi,2021-03-08T10:25:43Z,2014.,Book - Physical,GEN,Book,31175038635747,Ankara :,tur,NA,1
5023,"İki İbrahim, Müteferrika ve halefi /","Beydilli, Kemal, author.",Kronik Kitap,2021-03-09T10:04:27Z,2019,Book - Physical,GEN,Book,31175038635739,İstanbul :,tur,NA,1
5024,"Photofascism : photography, film, and exhibition culture in 1930s Germany and Italy /","Rocco, Vanessa, author.",Bloomsbury Visual Arts,2021-03-09T10:18:22Z,2020.,Book - Physical,GEN,Book,31175038636349,London ; New York :,eng,NA,1
5025,Moo's law an investor's guide to the new agrarian revolution,"Mellon, Jim, author.",Fruitful Publications,2021-03-11T10:39:35Z,2020,Book - Physical,GEN,Book,31175038631621,"[Suffolk, England]",eng,NA,1
5026,Under a white sky : the nature of the future /,"Kolbert, Elizabeth, author.",Crown,2021-03-14T23:07:31Z,[2021],Book - Physical,GEN,Book,31175038643303,New York :,eng,NA,1
5027,The bride wore the traditional gold.,"Spivak, Talbot, 1937-",Knopf,2016-08-03T03:02:22Z,1972.,Book - Physical,GEN,Book,31175038632934,"New York,",eng,NA,1
5028,Çerkes güzeli : bir şarkiyatçı imgenin serüveni /,"Schick, İrvin Cemil, author.",Oğlak Yayıncılık,2021-03-17T09:46:05Z,2004.,Book - Physical,GEN,Book,31175038644962,İstanbul :,tur,NA,1
5029,Die Datierung der anatolisch/späthethitischen Plastik und ihre Beziehung zur archaischen griechischen Kunst,"Kopanias, K., author.",Logos Verlag,2021-03-22T14:58:06Z,[2013],Book - Physical,GEN,Book,31175038637412,Berlin,ger,NA,1
5030,Identity capitalists : the powerful insiders who exploit diversity to maintain inequality /,"Leong, Nancy, author.",Stanford University Press,2021-03-24T08:15:41Z,[2021],Book - Physical,GEN,Book,31175038640499,"Stanford, California :",eng,NA,1
5031,Men out of focus : the Soviet masculinity crisis in the long sixties /,"Dumančić, Marko, 1979- author.",University of Toronto Press,2021-03-24T08:15:42Z,[2021],Book - Physical,GEN,Book,31175038641521,Toronto ; Buffalo ; London :,eng,NA,1
5032,The cherished five in Sikh history /,"Fenech, Louis E., author.",Oxford University Press,2021-03-24T08:15:45Z,[2021],Book - Physical,GEN,Book,31175038640747,"New York, NY :",eng,NA,1
5033,Philosophy's violent sacred : Heidegger and Nietzsche through mimetic theory /,"Armitage, Duane, 1982- author.",Michigan State University,2021-03-24T08:15:43Z,[2021],Book - Physical,GEN,Book,31175038639665,East Lansing :,eng,NA,1
5034,Zanele Muholi /,NA,Abrams; Tate Publishing,2021-03-24T08:15:43Z,2020.,Book - Physical,GEN,Book,31175038642032,"London, England :",eng,NA,1
5035,Fang ming yuan bo Yazhou cha wen hua = The far-reaching fragrance of tea : The art and culture of tea in Asia,"Guo li gu gong bo wu yuan. Nan bu yuan qu, issuing body.",Guo li gu gong bo wu yuan,2021-03-29T15:35:14Z,Minguo 105 [2016],Book - Physical,EAL,Book,31175038887314,Taibei,chi,NA,1
5036,Storia della Biblioteca apostolica vaticana.,NA,Biblioteca apostolica vaticana,2016-08-03T02:51:27Z,2010-<2020>,Book - Physical,GEN,Book,31175038655018,Città del Vaticano :,ita,v.2,1
5037,New queer photography : focus on the margins /,NA,Gingko Press Inc; Verlag Kettler,2021-03-30T09:07:19Z,[2020],Book - Physical,GEN,Book,31175038642297,Dortmund : Berkeley :,eng,NA,1
5038,"Hidden San Francisco : a guide to lost landscapes, unsung heroes, and radical histories /","Carlsson, Chris, 1957- author.",Pluto Press,2021-04-08T23:10:51Z,2020.,Book - Physical,GEN,Book,31175038655703,London :,eng,NA,1
5039,"Experiencing cinema : participatory film cultures, immersive media and the experience economy /","Pett, Emma, author.",Bloomsbury Academic Bloomsbury Publishing Inc,2021-03-19T08:08:33Z,2021.,Book - Physical,GEN,Book,31175038457761,"New York, NY :",eng,NA,1
5040,Recent developments in Sturm-Liouville theory /,"Zettl, Anton, author.",Walter de Gruyter GmbH,2021-04-10T09:32:15Z,[2021],Book - Physical,GEN,Book,31175038932334,Berlin ; Boston :,eng,NA,1
5041,Activismos tecnopolíticos constelaciones de performance,"Fuentes, Marcela, author.",Eterna Cadencia Editora,2021-04-20T08:14:40Z,2020,Book - Physical,GEN,Book,31175038651413,Buenos Aires,spa,NA,1
5042,Brettspiele der völker /,"Lasker, Emanuel, 1868-1941, author.",August Scherl G m b h,2021-04-12T12:07:48Z,[1931],Book - Physical,GEN,Book,31175038652635,Berlin :,ger,NA,1
5043,"Capitalist development and land in northeastern Navajo country, 1880s to 1980s /","York, Frederick F. 1946- (Frederick Fay),",NA,2021-04-21T10:13:14Z,1990.,Manuscripts - Physical,GEN,Book,31175038656263,NA,eng,NA,1
5044,"Creating an enchanted land : curio entrepreneurs promote and sell the Indian Southwest, 1880-1940 /","Howard, Kathleen L., author.",NA,2021-04-21T09:14:40Z,2002,Book - Physical,GEN,Book,31175038656230,NA,eng,NA,1
5045,Indigenomics : taking a seat at the economic table /,"Hilton, Carol Anne, 1975- author.",New Society Publishers,2021-04-21T09:31:08Z,[2021],Book - Physical,GEN,Book,31175038650241,"Gabriola Island, BC, Canada :",eng,NA,1
5046,Sho /,"Kearney, Douglas, author.",Wave Books,2021-05-03T08:54:20Z,[2021],Book - Physical,GEN,Book,31175038651504,Seattle :,eng,NA,1
5047,Überleben schreiben : zur Autobiographik der Shoah /,NA,Königshausen & Neumann,2021-05-03T08:43:12Z,©2002.,Book - Physical,GEN,Book,31175038654151,Würzburg :,ger,NA,1
5048,The city as anthology : eroticism and urbanity in early modern Isfahan /,"Babayan, Kathryn, 1960- author.",Stanford University Press,2021-05-03T08:54:20Z,[2021],Book - Physical,GEN,Book,31175038652932,"Stanford, California :",eng,NA,1
5049,"Post-horror : art, genre, and cultural elevation /","Church, David, 1982- author.",Edinburgh University Press,2021-05-05T09:11:05Z,[2021],Book - Physical,GEN,Book,31175038654508,Edinburgh :,eng,NA,1
5050,The contemporary Russian cinema reader 2005-2016 /,NA,Academic Studies Press,2021-05-06T09:58:46Z,2019.,Book - Physical,GEN,Book,31175038457704,Brighton :,eng,NA,1
5051,Dreamscapes : the photographic art of Jenny Okun /,"Okun, Jenny, 1953- photographer.",Five Ties Publishing,2021-05-06T08:34:46Z,2012.,Book - Physical,GEN,Book,31175038654185,New York :,eng,NA,1
5052,Natural language processing : a machine learning perspective /,"Zhang, Yue (Assistant professor)",Cambridge University Press,2021-05-10T23:27:37Z,2021.,Book - Physical,GEN,Book,31175038463553,"Cambridge, United Kingdom ; New York, NY :",eng,NA,1
5053,"Gegen den Strom : der Allgemeine Jüdische Arbeiterbund ""Bund"" in Polen 1918-1939 /","Pickhan, Gertrud, author.",Deutsche Verlags-Anstalt,2021-05-20T11:24:28Z,©2001.,Book - Physical,GEN,Book,31175038661016,Stuttgart :,ger,NA,1
5054,Powers of darkness : the lost version of Dracula /,"Valdimar Ásmundarson, 1852-1902, author.",Overlook Duckworth,2021-05-19T08:03:45Z,2017.,Book - Physical,GEN,Book,31175038457670,New York :,eng,NA,1
5055,In the shadow of the ivory tower : how universities are plundering our cities /,"Baldwin, Davarian L., author.",Bold Type Books,2021-05-19T08:23:43Z,2021.,Book - Physical,GEN,Book,31175038660232,"New York, NY :",eng,NA,1
5056,American National Standard for electricity meters for the measurement of DC energy,NA,National Electrical Manufacturers Association; American National Standards Institute,2021-05-20T11:25:12Z,[2021],Book - Physical,GEN,Book,31175038835586,"Rosslyn, VA",eng,NA,1
5057,Art and nature in the anthropocene : planetary aesthetics /,"Ballard, Susan, 1969- author.",Routledge,2021-06-05T09:41:33Z,2021.,Book - Physical,GEN,Book,31175038682392,"New York, NY :",eng,NA,1
5058,François Halard 2 : a visual diary /,"Halard, François, photographer, writer of added text.",Rizzoli International Publications,2021-06-02T13:17:45Z,2019.,Book - Physical,GEN,Book,31175038457639,"New York, NY :",eng,NA,1
5059,François Halard /,"Halard, François, photographer, editor.",Rizzoli International Publications,2021-06-02T10:45:32Z,2013.,Book - Physical,GEN,Book,31175038665876,"New York, NY :",eng,NA,1
5060,The poetry contest in six hundred rounds : a translation and commentary /,NA,Brill,2021-03-16T10:57:44Z,[2020],Book - Physical,GEN,Book,31175038835578,Leiden ; Boston :,eng,v.2,1
5061,A culture of ambiguity : an alternative history of Islam /,"Bauer, Thomas, 1961 September 27- author.",Columbia University Press,2021-05-24T12:05:28Z,2021.,Book - Physical,GEN,Book,31175038665058,New York :,eng,NA,1
5062,"Soundworks : race, sound, and poetry in production /","Reed, Anthony, 1978- author.",Duke University Press,2021-05-28T08:41:00Z,2021.,Book - Physical,GEN,Book,31175038663533,Durham :,eng,NA,1
5063,Why food matters : critical debates in food studies /,NA,Bloomsbury Academic,2021-05-28T08:40:59Z,2021.,Book - Physical,GEN,Book,31175038661552,London :,eng,NA,1
5064,Authenticity and authorship in Pacific island encounters : new lives of old imaginaries /,NA,Berghahn Books,2021-05-28T08:41:00Z,[2021],Book - Physical,GEN,Book,31175038663376,New York :,eng,NA,1
5065,"Dutch and indigenous communities in seventeenth-century northeastern North America : what archaeology, history, and indigenous oral traditions teach us about their intercultural relationships /",NA,State University of New York Press,2021-05-28T08:41:01Z,[2021],Book - Physical,GEN,Book,31175038662196,Albany :,eng,NA,1
5066,Mahjong : a Chinese game and the making of modern American culture /,"Heinz, Annelise, author.",Oxford University Press,2021-05-28T08:41:01Z,[2021],Book - Physical,GEN,Book,31175038662857,"New York, NY :",eng,NA,1
5067,Flowers through concrete: explorations in Soviet hippieland /,"Furst, Juliane, 1973- author.",Oxford University Press,2021-05-28T08:41:02Z,2021.,Book - Physical,GEN,Book,31175038663186,"Oxford, United Kingdom :",eng,NA,1
5068,Tokyo Junkie : 60 years of bright lights and back alleys . . . and baseball /,"Whiting, Robert, author.",Stone Bridge Press,2021-06-06T12:46:13Z,[2021],Book - Physical,GEN,Book,31175038663954,"Berkeley, California :",eng,NA,1
5069,"Sodoma : persecuzioni, affetti, pratiche sociali (secoli V-XVIII) /","Grassi, Umberto, author.",Carocci editore,2021-06-10T08:28:12Z,maggio 2019.,Book - Physical,GEN,Book,31175038459031,Roma :,ita,NA,1
5070,Terpsichore at Louis-le-Grand baroque dance on a Jesuit stage in Paris,"Rock, Judith, author.",Institute of Jesuit Sources,2021-06-07T12:23:13Z,1996,Book - Physical,GEN,Book,31175038457746,Saint Louis,eng,NA,1
5071,No one is talking about this /,"Lockwood, Patricia, author.",Riverhead Books,2021-06-10T09:47:25Z,2021.,Book - Physical,GEN,Book,31175038456557,New York :,eng,NA,1
5072,The conversation : how seeking and speaking the truth about racism can radically transform individuals and organizations /,"Livingston, Robert W., author.",Currency,2021-06-10T09:47:35Z,[2021],Book - Electronic,GEN,Book,31175038455377,New York :,eng,NA,1
5073,Swimming to freedom : my escape from China and the Cultural Revolution : an untold story /,"Wong, Kent (Anesthesiologist), author.",Abrams Press,2021-06-10T09:47:36Z,2021.,Book - Physical,GEN,Book,31175038666510,"New York, NY :",eng,NA,1
5074,Stoic wisdom : ancient lessons for modern resilience /,"Sherman, Nancy, 1951- author.",Oxford University Press,2021-06-15T07:19:46Z,[2021],Book - Physical,GEN,Book,31175038451764,"New York, NY :",eng,NA,1
5075,Mycelium running : how mushrooms can help save the world /,"Stamets, Paul.",Ten Speed Press,2021-06-15T07:56:56Z,©2005.,Book - Physical,GEN,Book,31175038665934,"Berkeley, Calif. :",eng,NA,1
